team,player
Kalmar FF,Christer Hult
Kalmar FF,Svante Ingelsson
Kalmar FF,Patrik Ingelsten
Kalmar FF,Erik Israelsson
Kalmar FF,Jael Ferreira
Kalmar FF,Jajá
Kalmar FF,Jan Jansson
Kalmar FF,Carl Johansson
Kalmar FF,Lasse Johansson
Kalmar FF,Mattias Johansson
Kalmar FF,Piotr Johansson
Kalmar FF,Joakim Karlsson
Kalmar FF,Brima Koroma
Kalmar FF,Stefan Landberg
Kalmar FF,Billy Lansdowne
Kalmar FF,Joachim Lantz
Kalmar FF,Kim Larsen
Kalmar FF,Stefan Larsson
Kalmar FF,Leandro Rodrigues
Kalmar FF,Liridon Leci
Kalmar FF,Petter Lennartsson
Kalmar FF,Marcus Lindberg
Kalmar FF,Xhevdet Llumnica
Kalmar FF,Henrik Löfkvist
Kalmar FF,Benno Magnusson
Kalmar FF,Isak Magnusson
Kalmar FF,Anton Maikkula
Kalmar FF,Alysson Marendaz Marins
Kalmar FF,Maxwell
Kalmar FF,Jonathan McDonald
Kalmar FF,Daniel Mendes
Kalmar FF,Daniel Mobaeck
Kalmar FF,Khadim N'Diaye
Kalmar FF,Eduardo Francisco de Silva Neto
Kalmar FF,Johan Niklasson
Kalmar FF,Lucas Nilsson
Kalmar FF,Marcus Nilsson
Kalmar FF,Nixon Darlanio Reis Cardoso
Kalmar FF,Viktor Noring
Kalmar FF,Emin Nouri
Kalmar FF,Chidiebere Nwakali
Kalmar FF,Ludvig Öhman
Kalmar FF,Albert Öijermark
Kalmar FF,Måns Olström
Kalmar FF,Robin Östlind
Kalmar FF,Christer Persson
Kalmar FF,Anatoli Ponomarev
Kalmar FF,Rafael Gimenes da Silva
Kalmar FF,York Rafael
Kalmar FF,Johan Ramhorn
Kalmar FF,Sebastian Ramhorn
Kalmar FF,Stuart Reddington
Kalmar FF,Reinaldo da Silva
Kalmar FF,Jonathan Ring
Kalmar FF,Stefan Rodevåg
Kalmar FF,Romário
Kalmar FF,Patrik Rosengren
Kalmar FF,Henrik Rydström
Kalmar FF,Filip Sachpekidis
Kalmar FF,Marcel Sacramento
Kalmar FF,Roland Sandberg
Kalmar FF,César Santin
Kalmar FF,Ricardo Santos
Kalmar FF,Ismael Silva Lima
Kalmar FF,Sasa Sjanic
Kalmar FF,Rasmus Sjöstedt
Kalmar FF,Jørgen Skjelvik
Kalmar FF,Scott Sloan
Kalmar FF,Johann Smith
Kalmar FF,Daryl Smylie
Kalmar FF,Daniel Sobralense
Kalmar FF,Måns Söderqvist
Kalmar FF,Mats Solheim
Kalmar FF,Arthur Sorin
Kalmar FF,Sebastian Starke Hedlund
Kalmar FF,Johan Stenmark
Kalmar FF,Robert Stoltz
Kalmar FF,Thomas Sunesson
Kalmar FF,Magnus Tappert
Kalmar FF,Andreas Thomsson
Kalmar FF,Markus Thorbjörnsson
Kalmar FF,Vesa Vasara
Kalmar FF,Douglas Vieira
Kalmar FF,Petter Wastå
Kalmar FF,Peter Westberg
Falkenbergs FF,Agim Ajdarević
Falkenbergs FF,Daniel Alexandersson
Falkenbergs FF,Carl-Oscar Andersson
Falkenbergs FF,Rasmus Andersson
Falkenbergs FF,Joel Anell
Falkenbergs FF,Hakeem Araba
Falkenbergs FF,Erik Berg
Falkenbergs FF,Billy Berntsson
Falkenbergs FF,Henrik Bertilsson
Falkenbergs FF,John Björkengren
Falkenbergs FF,Halldór Orri Björnsson
Falkenbergs FF,Matteo Blomqvist-Zampi
Falkenbergs FF,Mikael Boman
Falkenbergs FF,Johan Brattberg
Falkenbergs FF,Christoffer Carlsson
Falkenbergs FF,Dominic Chatto
Falkenbergs FF,John Chibuike
Falkenbergs FF,Godsway Donyoh
Falkenbergs FF,Andreas Drugge
Falkenbergs FF,Chisom Egbuchulam
Falkenbergs FF,Niclas Eliasson
Falkenbergs FF,David Elm
Falkenbergs FF,Viktor Elm
Falkenbergs FF,Jacob Ericsson
Falkenbergs FF,Adam Eriksson
Falkenbergs FF,Danny Ervik
Falkenbergs FF,Kristoffer Fagercrantz
Falkenbergs FF,Viktor Götesson
Falkenbergs FF,Eggert Guðmundsson
Falkenbergs FF,Jens Gustafsson
Falkenbergs FF,Tobias Holmqvist
Falkenbergs FF,Patrik Ingelsten
Falkenbergs FF,Carl Johansson
Falkenbergs FF,Daniel Johansson
Falkenbergs FF,Tibor Joza
Falkenbergs FF,Thomas Juel-Nielsen
Falkenbergs FF,Jesper Karlsson
Falkenbergs FF,Per Karlsson
Falkenbergs FF,Tobias Karlsson
Falkenbergs FF,Dan Keat
Falkenbergs FF,Zlatan Krizanović
Falkenbergs FF,Emir Kujović
Falkenbergs FF,Enock Kwakwa
Falkenbergs FF,Anton Lans
Falkenbergs FF,Johan Lassagård
Falkenbergs FF,Darko Lukanović
Falkenbergs FF,Stojan Lukić
Falkenbergs FF,Otto Martler
Falkenbergs FF,Marcus Mathisen
Falkenbergs FF,Darko Mavrak
Falkenbergs FF,Mehmet Mehmet
Falkenbergs FF,Danijel Milovanović
Falkenbergs FF,Kamal Mustafa
Falkenbergs FF,Tommy Naurin
Falkenbergs FF,Amin Nazari
Falkenbergs FF,Gustaf Nilsson
Falkenbergs FF,Hampus Nilsson
Falkenbergs FF,Robin Östlind
Falkenbergs FF,Mahmut Özen
Falkenbergs FF,Kirill Pogrebnyak
Falkenbergs FF,Passi Prudence
Falkenbergs FF,Stefan Rodevåg
Falkenbergs FF,Junaid Sait
Falkenbergs FF,Rasmus Sjöstedt
Falkenbergs FF,Victor Sköld
Falkenbergs FF,David Svensson
Falkenbergs FF,Markus Thorbjörnsson
Falkenbergs FF,Andrés Thorleifsson
Falkenbergs FF,Johannes Vall
Falkenbergs FF,Peter Vougt
Falkenbergs FF,Anton Wede
Falkenbergs FF,Carl Wede
Falkenbergs FF,Joakim Wulff
Falkenbergs FF,Pär Zetterberg
AFC Eskilstuna,Robert Åhman Persson
AFC Eskilstuna,Korede Aiyegbusi
AFC Eskilstuna,Bajram Ajeti
AFC Eskilstuna,Oke Akpoveta
AFC Eskilstuna,Mauricio Albornoz
AFC Eskilstuna,Alex Santos Araújo
AFC Eskilstuna,Simon Alexandersson
AFC Eskilstuna,Ferid Ali
AFC Eskilstuna,Joakim Alriksson
AFC Eskilstuna,Daniel Arnefjord
AFC Eskilstuna,Walid Atta
AFC Eskilstuna,Denni Avdić
AFC Eskilstuna,Yosif Ayuba
AFC Eskilstuna,Niklas Backman
AFC Eskilstuna,Nabil Bahoui
AFC Eskilstuna,Carlos Banda
AFC Eskilstuna,Yannick Bapupa
AFC Eskilstuna,Emil Berger
AFC Eskilstuna,Kevin Bisse
AFC Eskilstuna,Kristoffer Björklund
AFC Eskilstuna,Daniel Björnquist
AFC Eskilstuna,Davor Blažević
AFC Eskilstuna,Ivan Bobko
AFC Eskilstuna,Vladislav Bragin
AFC Eskilstuna,Mohamed Buya Turay
AFC Eskilstuna,Ousmane Camara
AFC Eskilstuna,Admir Ćatović
AFC Eskilstuna,Kewullay Conteh
AFC Eskilstuna,Gianluca Curci
AFC Eskilstuna,Uroš Delić
AFC Eskilstuna,Isa Demir
AFC Eskilstuna,Emmanuel Dogbe
AFC Eskilstuna,Medi Dresevic
AFC Eskilstuna,Omar Eddahri
AFC Eskilstuna,Rabi Elia
AFC Eskilstuna,Pontus Engblom
AFC Eskilstuna,Kermit Erasmus
AFC Eskilstuna,Andreas Eriksson
AFC Eskilstuna,Christoffer Eriksson
AFC Eskilstuna,Magnus Eriksson
AFC Eskilstuna,Tim Erlandsson
AFC Eskilstuna,Kaj Eskelinen
AFC Eskilstuna,Ben Everson
AFC Eskilstuna,Ikechukwu Ezeh
AFC Eskilstuna,David Fällman
AFC Eskilstuna,Erik Figueroa
AFC Eskilstuna,Andrew Fox
AFC Eskilstuna,Emmanuel Frimpong
AFC Eskilstuna,Carlos Gaete Moggia
AFC Eskilstuna,Daniel Gustavsson
AFC Eskilstuna,Mahmod Hejazi
AFC Eskilstuna,Erland Hellström
AFC Eskilstuna,Daniel Hoch
AFC Eskilstuna,Kadir Hodžić
AFC Eskilstuna,Fredrik Holster
AFC Eskilstuna,Saihou Jagne
AFC Eskilstuna,Gustav Jarl
AFC Eskilstuna,Omar Jawo
AFC Eskilstuna,Markus Karlsson
AFC Eskilstuna,Per Karlsson
AFC Eskilstuna,Martin Kayongo-Mutumba
AFC Eskilstuna,Adnan Kojic
AFC Eskilstuna,Ferhat Korkmaz
AFC Eskilstuna,Mamadou Kouyaté
AFC Eskilstuna,Haris Laitinen
AFC Eskilstuna,Christophe Lallet
AFC Eskilstuna,José León Bernal
AFC Eskilstuna,Wilhelm Loeper
AFC Eskilstuna,Viktor Lundberg
AFC Eskilstuna,Thomas Lundmark
AFC Eskilstuna,Patrick Luxenburg
AFC Eskilstuna,Fadi Malke
AFC Eskilstuna,Wanderson Maranhão
AFC Eskilstuna,Nicklas Maripuu
AFC Eskilstuna,Göran Marklund
AFC Eskilstuna,Ivan Marković
AFC Eskilstuna,Robert Massi
AFC Eskilstuna,Saša Matić
AFC Eskilstuna,Jernade Meade
AFC Eskilstuna,John Mensah
AFC Eskilstuna,Alexander Michel Melki
AFC Eskilstuna,Felix Michel Melki
AFC Eskilstuna,Kristijan Miljević
AFC Eskilstuna,Danijel Morariju
AFC Eskilstuna,Mattias Moström
AFC Eskilstuna,George Moussan
AFC Eskilstuna,Sharif Mukhammad
AFC Eskilstuna,Goran Nikolajev
AFC Eskilstuna,Samuel Nnamani
AFC Eskilstuna,Ludvig Öhman
AFC Eskilstuna,Chidi Omeje
AFC Eskilstuna,Kali Ongala
AFC Eskilstuna,Femi Orenuga
AFC Eskilstuna,Daniel Örlund
AFC Eskilstuna,Sotirios Papagiannopoulos
AFC Eskilstuna,Pelé
AFC Eskilstuna,Gabriel Petrović
AFC Eskilstuna,Thomas Piermayr
AFC Eskilstuna,Robin Quaison
AFC Eskilstuna,Artsyom Rakhmanaw
AFC Eskilstuna,Willian Rodrigues
AFC Eskilstuna,Yussuf Saleh
AFC Eskilstuna,Niklas Sandberg
AFC Eskilstuna,Sebastian Senatore
AFC Eskilstuna,Alessandro Silva Pereira
AFC Eskilstuna,Denis Viana da Silva
AFC Eskilstuna,Alagie Sosseh
AFC Eskilstuna,Simon Strand
AFC Eskilstuna,Rebin Sulaka
AFC Eskilstuna,Erik Sundin
AFC Eskilstuna,Michel Termanini
AFC Eskilstuna,Mikael Thorstensson
AFC Eskilstuna,Thomas Thudin
AFC Eskilstuna,Blati Touré
AFC Eskilstuna,Sandro Tsveiba
AFC Eskilstuna,Danny Uchechi
AFC Eskilstuna,Daniils Ulimbaševs
AFC Eskilstuna,Thomas Ulimwengu
AFC Eskilstuna,Sebastian Usai
AFC Eskilstuna,Pilip Vaitsiakhovich
AFC Eskilstuna,Kevin Walker
AFC Eskilstuna,Wellyson Luiz de Oliveira Sobrau
AFC Eskilstuna,Matt Whatley
AFC Eskilstuna,Josh Wicks
AFC Eskilstuna,Willian Gerlem
AFC Eskilstuna,Özgür Yasar
GIF Sundsvall,Yinka Adedeji
GIF Sundsvall,Stefan Ålander
GIF Sundsvall,Mauricio Albornoz
GIF Sundsvall,Anton Andersson
GIF Sundsvall,Johan Andersson
GIF Sundsvall,Samuel Aziz
GIF Sundsvall,Tomas Backman
GIF Sundsvall,Amaro Bahtijar
GIF Sundsvall,David Batanero
GIF Sundsvall,Arash Bayat
GIF Sundsvall,Oliver Berg
GIF Sundsvall,Tommy Bergersen
GIF Sundsvall,Hans Bergh
GIF Sundsvall,Oscar Berglund
GIF Sundsvall,Billy Berntsson
GIF Sundsvall,Johan Blomberg
GIF Sundsvall,Alexander Blomqvist
GIF Sundsvall,Christian Brink
GIF Sundsvall,Tomas Brolin
GIF Sundsvall,Michael Brundin
GIF Sundsvall,Joel Cedergren
GIF Sundsvall,Adam Chennoufi
GIF Sundsvall,Juanjo Ciércoles
GIF Sundsvall,Chris Cleaver
GIF Sundsvall,Aziz Corr Nyang
GIF Sundsvall,Mikael Dahlberg
GIF Sundsvall,Marcus Danielson
GIF Sundsvall,Pa Dibba
GIF Sundsvall,Kristian Ek
GIF Sundsvall,Torbjörn Ek
GIF Sundsvall,Johan Eklund
GIF Sundsvall,Joel Enarsson
GIF Sundsvall,Pontus Engblom
GIF Sundsvall,Leo Englund
GIF Sundsvall,Patrik Eriksson-Ohlsson
GIF Sundsvall,Tobias Eriksson
GIF Sundsvall,William Eskelinen
GIF Sundsvall,Jón Guðni Fjóluson
GIF Sundsvall,Mathias Florén
GIF Sundsvall,Emil Forsberg
GIF Sundsvall,Leif Forsberg
GIF Sundsvall,Bala Garba
GIF Sundsvall,Sverrir Garðarsson
GIF Sundsvall,Ali Gerba
GIF Sundsvall,Erik Granat
GIF Sundsvall,Anders Grönhagen
GIF Sundsvall,Linus Hallenius
GIF Sundsvall,David Haro
GIF Sundsvall,Simon Helg
GIF Sundsvall,Ronnie Hellström
GIF Sundsvall,Andreas Hermansson
GIF Sundsvall,Juhani Himanka
GIF Sundsvall,Fredrik Holster
GIF Sundsvall,Jukka Ikäläinen
GIF Sundsvall,Saihou Jagne
GIF Sundsvall,Fredric Jonson
GIF Sundsvall,Pa Konate
GIF Sundsvall,Eric Larsson
GIF Sundsvall,Dick Lidman
GIF Sundsvall,Andreas Lindberg
GIF Sundsvall,Robert Lundström
GIF Sundsvall,Mikael Lustig
GIF Sundsvall,Robert Mambo Mumba
GIF Sundsvall,Nicklas Maripuu
GIF Sundsvall,Benny Mattsson
GIF Sundsvall,David McCreery
GIF Sundsvall,Pol Moreno
GIF Sundsvall,Carlos Moros Gracia
GIF Sundsvall,Jonathan Morsay
GIF Sundsvall,Nuri Mustafi
GIF Sundsvall,David Myrestam
GIF Sundsvall,Tommy Naurin
GIF Sundsvall,Tarmo Neemelo
GIF Sundsvall,Joakim Nilsson
GIF Sundsvall,Per Nilsson
GIF Sundsvall,Mattias Nylund
GIF Sundsvall,Dennis Olsson
GIF Sundsvall,Chidi Omeje
GIF Sundsvall,Kali Ongala
GIF Sundsvall,Dennis Östlundh
GIF Sundsvall,Johan Patriksson
GIF Sundsvall,Michel Pires
GIF Sundsvall,Juho Pirttijoki
GIF Sundsvall,Magnus Powell
GIF Sundsvall,Owen Price
GIF Sundsvall,Sebastian Rajalakso
GIF Sundsvall,Patrik Rikama-Hinnenberg
GIF Sundsvall,Roger Risholt
GIF Sundsvall,Pol Roigé
GIF Sundsvall,Christian Rubio Sivodedov
GIF Sundsvall,Erkan Sağlık
GIF Sundsvall,Samu de los Reyes
GIF Sundsvall,Mika Sankala
GIF Sundsvall,Lloyd Saxton
GIF Sundsvall,Robbin Sellin
GIF Sundsvall,Hannes Sigurðsson
GIF Sundsvall,Kristinn Freyr Sigurðsson
GIF Sundsvall,Rúnar Már Sigurjónsson
GIF Sundsvall,Stefan Silva
GIF Sundsvall,Kim Skoglund
GIF Sundsvall,Ari Freyr Skúlason
GIF Sundsvall,Daniel Sliper
GIF Sundsvall,Lennart Söderberg
GIF Sundsvall,Noah Sonko Sundberg
GIF Sundsvall,Tom Kåre Staurvik
GIF Sundsvall,Kristinn Steindórsson
GIF Sundsvall,Smajl Suljević
GIF Sundsvall,Stig Sundqvist
GIF Sundsvall,Øyvind Svenning
GIF Sundsvall,Abubaker Tabula
GIF Sundsvall,McKinley Tennyson
GIF Sundsvall,Robin Tranberg
GIF Sundsvall,Kakhaber Tskhadadze
GIF Sundsvall,Marko Tuomela
GIF Sundsvall,Akombo Ukeyima
GIF Sundsvall,Donatas Vencevičius
GIF Sundsvall,Jonas Wallerstedt
GIF Sundsvall,Magnus Wikström
GIF Sundsvall,Peter Wilson
Molde FK,Agnaldo Pinto de Moraes Júnior
Molde FK,Arthur Albiston
Molde FK,Thomas Amang
Molde FK,Ben Amos
Molde FK,Eirik Ulland Andersen
Molde FK,Trond Andersen
Molde FK,Marcus Andreasson
Molde FK,Martin Andresen
Molde FK,Davy Claude Angan
Molde FK,Fredrik Aursnes
Molde FK,Mushaga Bakenga
Molde FK,Morten Bakke
Molde FK,Marel Baldvinsson
Molde FK,Petter Belsvik
Molde FK,Thomas Kind Bendiksen
Molde FK,Jan Berg
Molde FK,Odd Berg
Molde FK,Fredrik Semb Berge
Molde FK,Henrik Berger
Molde FK,Jo Inge Berget
Molde FK,Even Blakstad
Molde FK,Mathis Bolly
Molde FK,Erik Brakstad
Molde FK,Torkild Brakstad
Molde FK,Svein Tore Brandshaug
Molde FK,Inge Bratteteig
Molde FK,Emil Breivik
Molde FK,Mitja Brulc
Molde FK,Fredrik Brustad
Molde FK,Abdou Karim Camara
Molde FK,Tobias Carlsson
Molde FK,Daniel Chima Chukwu
Molde FK,Paweł Cibicki
Molde FK,John Cofie
Molde FK,Aliou Coly
Molde FK,Denni Conteh
Molde FK,Álex Craninx
Molde FK,Sean Cunningham
Molde FK,Mats Møller Dæhli
Molde FK,Lauri Dalla Valle
Molde FK,Vini Dantas
Molde FK,Amidou Diop
Molde FK,Mame Biram Diouf
Molde FK,Pape Paté Diouf
Molde FK,Knut Hallvard Eikrem
Molde FK,Magnus Wolff Eikrem
Molde FK,Thompson Ekpe
Molde FK,Emmanuel Ekpo
Molde FK,Martin Ellingsen
Molde FK,Mohamed Elyounoussi
Molde FK,Stig Engen
Molde FK,Rune Ertsås
Molde FK,Baye Djiby Fall
Molde FK,Karl Oskar Fjørtoft
Molde FK,Flaco
Molde FK,Jostein Flo
Molde FK,Kjell Rune Flo
Molde FK,Per-Egil Flo
Molde FK,Vegard Forren
Molde FK,Knut Anders Fostervold
Molde FK,Rob Friend
Molde FK,Jan Fuglset
Molde FK,Tor Fuglset
Molde FK,Ivar Furu
Molde FK,Ruben Gabrielsen
Molde FK,Sverrir Garðarsson
Molde FK,Ardian Gashi
Molde FK,Josh Gatt
Molde FK,Christian Gauseth
Molde FK,Boudewijn de Geer
Molde FK,Øyvind Gjerde
Molde FK,Øyvind Gram
Molde FK,Sandro Grande
Molde FK,Eiður Guðjohnsen
Molde FK,Fredrik Gulbrandsen
Molde FK,Bjarki Gunnlaugsson
Molde FK,Fredrik Gustafson
Molde FK,Eddie Gustafsson
Molde FK,Erling Braut Håland
Molde FK,Einar Halle
Molde FK,Hugo Hansen
Molde FK,Jonny Hansen
Molde FK,Kristoffer Haraldseid
Molde FK,Åge Hareide
Molde FK,Anders Hasselgård
Molde FK,Kristoffer Haugen
Molde FK,Daniel Berg Hestad
Molde FK,Eirik Hestad
Molde FK,Harry Hestad
Molde FK,Peter Berg Hestad
Molde FK,Stein Olav Hestad
Molde FK,Trond Hjelle
Molde FK,Øyvind Hoås
Molde FK,Erik Hoftun
Molde FK,Tommy Høiland
Molde FK,Andreas Hollingen
Molde FK,Thomas Holm
Molde FK,Stein Holsvik
Molde FK,Ethan Horvath
Molde FK,Magne Hoseth
Molde FK,Even Hovland
Molde FK,Martin Høyem
Molde FK,Bernt Hulsker
Molde FK,John Andreas Husøy
Molde FK,Etzaz Hussain
Molde FK,Tarje Nordstrand Jacobsen
Molde FK,Leke James
Molde FK,Victor Johansen
Molde FK,Emil Johansson
Molde FK,Tor Gunnar Johnsen
Molde FK,Dulee Johnson
Molde FK,Ante Juric
Molde FK,Toni Kallio
Molde FK,Ola Kamara
Molde FK,Óttar Magnús Karlsson
Molde FK,Magnus Kihlberg
Molde FK,Steve Kinsey
Molde FK,Fredrik Kjølner
Molde FK,Erling Knudtzon
Molde FK,Madiou Konate
Molde FK,Toni Koskela
Molde FK,Morten Kristiansen
Molde FK,Jan Erlend Kruse
Molde FK,Jan Kjell Larsen
Molde FK,Arne Legernes
Molde FK,Øyvind Leonhardsen
Molde FK,Are Lervik
Molde FK,Knut Dørum Lillebakk
Molde FK,André Schei Lindbæk
Molde FK,Andreas Linde
Molde FK,Martin Linnes
Molde FK,David Ljung
Molde FK,Andreas Lund
Molde FK,Pål Lydersen
Molde FK,Simon Markeng
Molde FK,Eman Markovic
Molde FK,Matej Mavrič
Molde FK,Jákup Mikkelsen
Molde FK,Habib Mohamed
Molde FK,Lars Ivar Moldskred
Molde FK,Ulrich Møller
Molde FK,Thomas Mork
Molde FK,Tommy Eide Møster
Molde FK,Mattias Moström
Molde FK,José Mota
Molde FK,Paul Moulden
Molde FK,Johan Nås
Molde FK,Selemani Ndikumana
Molde FK,Øystein Neerland
Molde FK,Jo Nesbø
Molde FK,Knut Nesbø
Molde FK,André Nevstad
Molde FK,Neydson da Silva
Molde FK,Roger Nilsen
Molde FK,Ørjan Nyland
Molde FK,Magnar Ødegaard
Molde FK,Stian Ohr
Molde FK,Odd Inge Olsen
Molde FK,Thor André Olsen
Molde FK,Ohi Omoijuanfo
Molde FK,Jakob Ørsahl
Molde FK,Dag Roar Ørsal
Molde FK,Leo Skiri Østigård
Molde FK,Kjetil Ruthford Pedersen
Molde FK,Roni Peiponen
Molde FK,Adrian Pennock
Molde FK,Espen Bugge Pettersen
Molde FK,Stig Arild Råket
Molde FK,Torgeir Ruud Ramsli
Molde FK,Mathias Eriksen Ranmark
Molde FK,Kjetil Rekdal
Molde FK,Sindre Rekdal
Molde FK,Christoffer Remmer
Molde FK,Ole Martin Rindarøy
Molde FK,Knut Olav Rindarøy
Molde FK,Kai Røberg
Molde FK,Lee Robertson
Molde FK,Stian Rode Gregersen
Molde FK,Martin Ove Roseth
Molde FK,Petter Rudi
Molde FK,Björn Runström
Molde FK,Freddy dos Santos
Molde FK,Babacar Sarr
Molde FK,Dennis Schiller
Molde FK,Andri Sigþórsson
Molde FK,Björn Bergmann Sigurðarson
Molde FK,Magne Simonsen
Molde FK,Harmeet Singh
Molde FK,Petter Christian Singsaas
Molde FK,Fredrik Sjølstad
Molde FK,Aksel Berget Skjølsvik
Molde FK,Ole Söderberg
Molde FK,Ole Gunnar Solskjær
Molde FK,Ben Spencer
Molde FK,Isak Ssewankambo
Molde FK,Magnus Stamnestrø
Molde FK,Arild Stavrum
Molde FK,Ole Erik Stavrum
Molde FK,Christian Steen
Molde FK,Børre Steenslid
Molde FK,Ólafur Stígsson
Molde FK,Petter Strand
Molde FK,Roar Strand
Molde FK,Trond Strande
Molde FK,Ole Bjørn Sundgot
Molde FK,Sander Svendsen
Molde FK,Tobias Svendsen
Molde FK,Geir Televik
Molde FK,Christopher Telo
Molde FK,Jo Tessem
Molde FK,Makhtar Thioune
Molde FK,Bjarni Óskar Þorsteinsson
Molde FK,Joona Toivio
Molde FK,Valter Tomaz Júnior
Molde FK,Zlatko Tripić
Molde FK,Pål Erik Ulvestad
Molde FK,Rune Ulvestad
Molde FK,Elias Valderhaug
Molde FK,Kristoffer Paulsen Vatshaug
Molde FK,Ibrahima Wadji
Molde FK,Brian Waltrip
Molde FK,Krister Wemberg
Molde FK,Ronald Wenaas
Molde FK,Henry Wingo
Molde FK,Jarkko Wiss
Molde FK,Clayton Zane
Odds BK,Alexander Aas
Odds BK,Paul Addo
Odds BK,Torbjørn Agdestein
Odds BK,George White Agwuocha
Odds BK,Chukwuma Akabueze
Odds BK,Jan Tore Amundsen
Odds BK,Erik Bo Andersen
Odds BK,Edwin van Ankeren
Odds BK,Árni Gautur Arason
Odds BK,Otto Aulie
Odds BK,Stefan Bärlin
Odds BK,Oliver Berg
Odds BK,Vegard Bergan
Odds BK,Fredrik Semb Berge
Odds BK,John Anders Bjørkøy
Odds BK,Odin Bjørtuft
Odds BK,Brede Bomhoff
Odds BK,Nat Borchers
Odds BK,Bård Borgersen
Odds BK,Torgeir Børven
Odds BK,Simen Brenne
Odds BK,Martin Broberg
Odds BK,Tarjei Dale
Odds BK,Ronny Deila
Odds BK,Filip Delaveris
Odds BK,Michele Di Piedi
Odds BK,Pape Paté Diouf
Odds BK,Kenneth Dokken
Odds BK,Sverre Eika
Odds BK,Lars Kristian Eriksen
Odds BK,Nils Eriksen
Odds BK,Morten Fevang
Odds BK,Sveinung Fjeldstad
Odds BK,Christian Flindt Bjerg
Odds BK,Ulrik Flo
Odds BK,Mathias Fredriksen
Odds BK,Ardian Gashi
Odds BK,Ali Gerba
Odds BK,Thomas Grøgaard
Odds BK,Fredrik Gulsvik
Odds BK,Einar Gundersen
Odds BK,Niklas Gunnarsson
Odds BK,Adem Güven
Odds BK,Knut Helge Hagen
Odds BK,Steffen Hagen
Odds BK,Ole Jørgen Halvorsen
Odds BK,André Hansen
Odds BK,Even Hansen
Odds BK,Torjus Hansén
Odds BK,Petter Bruer Hanssen
Odds BK,Sigurd Hauso Haugen
Odds BK,Bjørn Heidenstrøm
Odds BK,Andreas Helmersen
Odds BK,Sebastian Henriksson
Odds BK,Espen Hoff
Odds BK,Rolf Holmberg
Odds BK,Erik Holtan
Odds BK,Jarkko Hurme
Odds BK,Olof Hvidén-Watson
Odds BK,Espen Isaksen
Odds BK,Rune Jarstein
Odds BK,Søren Jensen
Odds BK,Henrik Kjelsrud Johansen
Odds BK,Bent Inge Johnsen
Odds BK,Frode Johnsen
Odds BK,Tor Gunnar Johnsen
Odds BK,Emil Jonassen
Odds BK,Chris Joyce
Odds BK,Markus André Kaasa
Odds BK,Geir Karlsen
Odds BK,John Kitolano
Odds BK,Joshua Kitolano
Odds BK,Christer Kleiven
Odds BK,Morten Knutsen
Odds BK,Tuomo Könönen
Odds BK,Péter Kovács
Odds BK,Snorre Krogsgård
Odds BK,Kim Larsen
Odds BK,Marius Larsen
Odds BK,Tommy Svindal Larsen
Odds BK,Tobias Lauritsen
Odds BK,Magnus Lekven
Odds BK,Andreas Lie
Odds BK,Lars Lien
Odds BK,Jonathan Lindseth
Odds BK,Sami Mahlio
Odds BK,Erik Midtgarden
Odds BK,Stefan Mladenovic
Odds BK,Ruberth Morán
Odds BK,Heinz Müller
Odds BK,André Muri
Odds BK,Viljar Myhra
Odds BK,Magnus Myklebust
Odds BK,Per Nilsson
Odds BK,Bilal Njie
Odds BK,Fredrik Nordkvelle
Odds BK,Andreas Nordvik
Odds BK,Jan Frode Nornes
Odds BK,Olivier Occéan
Odds BK,Ove Ødegaard
Odds BK,Fredrik Oldrup Jensen
Odds BK,Dag Alexander Olsen
Odds BK,Fernando de Ornelas
Odds BK,Erik Pedersen
Odds BK,Ingolf Pedersen
Odds BK,Kjetil Ruthford Pedersen
Odds BK,Zbyněk Pospěch
Odds BK,Anders Rambekk
Odds BK,Børge Rannestad
Odds BK,Elba Rashani
Odds BK,Henry Reinholdt
Odds BK,Birk Risa
Odds BK,Riku Riski
Odds BK,Thomas Røed
Odds BK,Einar Rossbach
Odds BK,Sondre Rossbach
Odds BK,Torgeir Rugtvedt
Odds BK,Espen Ruud
Odds BK,Bengt Sæternes
Odds BK,Jone Samuelsen
Odds BK,Arne Sandstø
Odds BK,Herolind Shala
Odds BK,Per Skou
Odds BK,André Sødlund
Odds BK,Trond Soleng
Odds BK,Jan Gunnar Solli
Odds BK,Jacob Sørensen
Odds BK,Håvard Storbæk
Odds BK,Sven Fredrik Stray
Odds BK,Patrick Suffo
Odds BK,Morten Sundli
Odds BK,Sander Svendsen
Odds BK,Somen Tchoyi
Odds BK,Dag Ole Thomassen
Odds BK,Tigrão
Odds BK,Trond Viggo Toresen
Odds BK,Alex Valencia
Odds BK,Martin Wiig
Odds BK,Rafik Zekhnini
Rosenborg BK,Tor Hogne Aarøy
Rosenborg BK,Jo Sondre Aas
Rosenborg BK,Samuel Adegbenro
Rosenborg BK,Jaime Alas
Rosenborg BK,Roger Albertsen
Rosenborg BK,Malte Amundsen
Rosenborg BK,Peter Ankersen
Rosenborg BK,Anthony Annan
Rosenborg BK,Árni Gautur Arason
Rosenborg BK,Gjermund Åsen
Rosenborg BK,Helge Aune
Rosenborg BK,Mushaga Bakenga
Rosenborg BK,Even Barli
Rosenborg BK,Christer Basma
Rosenborg BK,Petter Belsvik
Rosenborg BK,Nicklas Bendtner
