team,player
Nagoya Grampus,Shuichi Uemura
Nagoya Grampus,Ueslei
Nagoya Grampus,Ryoji Ujihara
Nagoya Grampus,Valdo Filho
Nagoya Grampus,Ivica Vastić
Nagoya Grampus,Cezar Washington Alves Portela
Nagoya Grampus,Keiji Watanabe
Nagoya Grampus,Jiro Yabe
Nagoya Grampus,Asahi Yada
Nagoya Grampus,Kei Yamaguchi
Nagoya Grampus,Motohiro Yamaguchi
Nagoya Grampus,Kohei Yamamichi
Nagoya Grampus,Mitsunori Yamao
Nagoya Grampus,Kotaro Yamazaki
Nagoya Grampus,Kisho Yano
Nagoya Grampus,Michihiro Yasuda
Nagoya Grampus,Nariyasu Yasuhara
Nagoya Grampus,Makoto Yonekura
Nagoya Grampus,Takuji Yonemoto
Nagoya Grampus,Atsushi Yoneyama
Nagoya Grampus,Akiyoshi Yoshida
Nagoya Grampus,Makito Yoshida
Nagoya Grampus,Maya Yoshida
Nagoya Grampus,Yutaka Yoshida
Nagoya Grampus,Takafumi Yoshimoto
Nagoya Grampus,Keiji Yoshimura
Shonan Bellmare,Template:Shonan Bellmare squad
Shonan Bellmare,Nobuyuki Abe
Shonan Bellmare,Yoshinori Abe
Shonan Bellmare,Yoshiro Abe
Shonan Bellmare,Adiel de Oliveira Amorim
Shonan Bellmare,Adriano de Oliveira Santos
Shonan Bellmare,Yota Akimoto
Shonan Bellmare,Hiroki Akino
Shonan Bellmare,Alex Martins Ferreira
Shonan Bellmare,Alex Muralha
Shonan Bellmare,Alison Henrique Mira
Shonan Bellmare,Almir
Shonan Bellmare,Amarildo de Jesus Santos
Shonan Bellmare,Fabio da Conceicao Amorim
Shonan Bellmare,Akira Ando
Shonan Bellmare,Shunsuke Andō
Shonan Bellmare,André Bahia
Shonan Bellmare,James Angulo
Shonan Bellmare,Víctor Hugo Antelo
Shonan Bellmare,Kenji Arabori
Shonan Bellmare,Hikaru Arai
Shonan Bellmare,Tatsunori Arai
Shonan Bellmare,Claudio Luiz Assuncao de Freitas
Shonan Bellmare,Kenji Baba
Shonan Bellmare,Pavel Badea
Shonan Bellmare,Josip Barišić
Shonan Bellmare,Betinho
Shonan Bellmare,Bruno Correa
Shonan Bellmare,Careca
Shonan Bellmare,João Dickson Carvalho
Shonan Bellmare,Chiquinho
Shonan Bellmare,Choi Seung-in
Shonan Bellmare,Casiano Delvalle
Shonan Bellmare,Carlos Alberto Dias
Shonan Bellmare,Arley Dinas
Shonan Bellmare,Dinei
Shonan Bellmare,José Luiz Drey
Shonan Bellmare,Rafael Dumas
Shonan Bellmare,Sérgio Echigo
Shonan Bellmare,Edson Aparecido de Souza
Shonan Bellmare,Eduardo Marques
Shonan Bellmare,Emerson de Andrade Santos
Shonan Bellmare,Émerson Luiz Firmino
Shonan Bellmare,Wataru Endo
Shonan Bellmare,José Fábio Santos de Oliveira
Shonan Bellmare,Flávio Elias Cordeiro
Shonan Bellmare,Leandro Freire de Araújo
Shonan Bellmare,Seiya Fujita
Shonan Bellmare,Yoshihito Fujita
Shonan Bellmare,Kento Fukuda
Shonan Bellmare,Shota Fukuoka
Shonan Bellmare,Hayato Fukushima
Shonan Bellmare,Yuzo Funakoshi
Shonan Bellmare,Yuya Funatsu
Shonan Bellmare,Tatsuya Furuhashi
Shonan Bellmare,Keito Furushima
Shonan Bellmare,Kiyoto Furushima
Shonan Bellmare,Hernán Gaviria
Shonan Bellmare,Paulo Roberto Gonzaga
Shonan Bellmare,Masaaki Goto
Shonan Bellmare,Kim Grant
Shonan Bellmare,Han Kook-young
Shonan Bellmare,Jin Hanato
Shonan Bellmare,Ryuta Hara
Shonan Bellmare,Takuya Hara
Shonan Bellmare,Masato Harasaki
Shonan Bellmare,Ariajasuru Hasegawa
Shonan Bellmare,Satoru Hayashi
Shonan Bellmare,Edivaldo Hermoza
Shonan Bellmare,Chay Hews
Shonan Bellmare,Hiroki Higuchi
Shonan Bellmare,Yuya Hikichi
Shonan Bellmare,Peter Hinds
Shonan Bellmare,Yoshiki Hiraki
Shonan Bellmare,Jorge Hirano
Shonan Bellmare,Jiro Hiratsuka
Shonan Bellmare,Kenta Hirose
Shonan Bellmare,Seiji Honda
Shonan Bellmare,Hong Myung-bo
Shonan Bellmare,Takafumi Hori
Shonan Bellmare,Branko Hucika
Shonan Bellmare,Hwang Soon-min
Shonan Bellmare,Hiroshi Ibusuki
Shonan Bellmare,Akinori Ichikawa
Shonan Bellmare,Jun Ideguchi
Shonan Bellmare,Yuki Igari
Shonan Bellmare,Yasuhide Ihara
Shonan Bellmare,Manabu Ikeda
Shonan Bellmare,Masahiro Ikeda
Shonan Bellmare,Yutaka Ikeuchi
Shonan Bellmare,Keizo Imai
Shonan Bellmare,Yuki Ishida
Shonan Bellmare,Naoya Ishigami
Shonan Bellmare,Hirokazu Ishihara
Shonan Bellmare,Naoki Ishihara
Shonan Bellmare,Yoshinobu Ishii
Shonan Bellmare,Toshiki Ishikawa
Shonan Bellmare,Keita Isozaki
Shonan Bellmare,Go Ito
Shonan Bellmare,Suguru Ito
Shonan Bellmare,Tomohiko Ito
Shonan Bellmare,Yuji Ito
Shonan Bellmare,Yuzo Iwakami
Shonan Bellmare,Hironari Iwamoto
Shonan Bellmare,Teruo Iwamoto
Shonan Bellmare,Ken Iwao
Shonan Bellmare,Shinji Jojo
Shonan Bellmare,José Alves dos Santos Júnior
Shonan Bellmare,Ryota Kajikawa
Shonan Bellmare,Yuji Kajikawa
Shonan Bellmare,Makoto Kakegawa
Shonan Bellmare,Michiaki Kakimoto
Shonan Bellmare,Shoma Kamata
Shonan Bellmare,Masashi Kamekawa
Shonan Bellmare,Toru Kamikawa
Shonan Bellmare,Yuta Kamiya
Shonan Bellmare,Daiki Kaneko
Shonan Bellmare,Masataka Kani
Shonan Bellmare,Tetsuya Kanno
Shonan Bellmare,Daishi Kato
Shonan Bellmare,Nozomu Kato
Shonan Bellmare,Takuya Kawaguchi
Shonan Bellmare,Takayasu Kawai
Shonan Bellmare,Ryosuke Kawano
Shonan Bellmare,Daisuke Kikuchi
Shonan Bellmare,Shunsuke Kikuchi
Shonan Bellmare,Kim Geun-chol
Shonan Bellmare,Kim Jong-pil
Shonan Bellmare,Kim Min-jun
Shonan Bellmare,Kim Yeong-gi
Shonan Bellmare,Daisuke Kimori
Shonan Bellmare,Tsutomu Kitade
Shonan Bellmare,Yoshio Kitajima
Shonan Bellmare,Hiroki Kobayashi
Shonan Bellmare,Shota Kobayashi
Shonan Bellmare,Tatsuki Kobayashi
Shonan Bellmare,Yusuke Kobayashi
Shonan Bellmare,Toshiki Koike
Shonan Bellmare,Nobuyuki Kojima
Shonan Bellmare,Mitsuru Komaeda
Shonan Bellmare,Manabu Komatsubara
Shonan Bellmare,Shingo Kumabayashi
Shonan Bellmare,Andrew Kumagai
Shonan Bellmare,Hiroaki Kumon
Shonan Bellmare,Keisuke Kurihara
Shonan Bellmare,Kweon Han-jin
Shonan Bellmare,Stephen Laybutt
Shonan Bellmare,Lee Ho-seung
Shonan Bellmare,Lee Jeong-hyeop
Shonan Bellmare,Lee Min-soo
Shonan Bellmare,Lelêu
Shonan Bellmare,Abraão Lincoln Martins
Shonan Bellmare,Wagner Lopes
Shonan Bellmare,Lucas Vinicius Gonçalves Silva
Shonan Bellmare,Raphael Macena
Shonan Bellmare,Naoki Maeda
Shonan Bellmare,Masakiyo Maezono
Shonan Bellmare,Yuki Maki
Shonan Bellmare,Yuichi Maruyama
Shonan Bellmare,Shuhei Matsubara
Shonan Bellmare,Yoshika Matsubara
Shonan Bellmare,Temma Matsuda
Shonan Bellmare,Tomoaki Matsukawa
Shonan Bellmare,Takatoshi Matsumoto
Shonan Bellmare,Takuya Matsumoto
Shonan Bellmare,Naoto Matsuo
Shonan Bellmare,Isamu Matsuura
Shonan Bellmare,Daichi Matsuyama
Shonan Bellmare,Hiroaki Matsuyama
Shonan Bellmare,Paulinho McLaren
Shonan Bellmare,Kohei Mihara
Shonan Bellmare,Takashi Miki
Shonan Bellmare,Mihael Mikić
Shonan Bellmare,Mirandinha
Shonan Bellmare,Yuto Misao
Shonan Bellmare,Hikaru Mita
Shonan Bellmare,Kazushi Mitsuhira
Shonan Bellmare,Tsuyoshi Miyaichi
Shonan Bellmare,Masashi Miyamura
Shonan Bellmare,Taisuke Miyazaki
Shonan Bellmare,Hiroshi Miyazawa
Shonan Bellmare,Michel Miyazawa
Shonan Bellmare,Yuichi Mizutani
Shonan Bellmare,Teruyuki Moniwa
Shonan Bellmare,Richie Moran
Shonan Bellmare,Masaaki Mori
Shonan Bellmare,Shunya Mori
Shonan Bellmare,Keisuke Moriya
Shonan Bellmare,Yasuyuki Moriyama
Shonan Bellmare,Yoshiro Moriyama
Shonan Bellmare,Takumi Motohashi
Shonan Bellmare,Takeshi Motoyoshi
Shonan Bellmare,Dragan Mrđa
Shonan Bellmare,Taisuke Muramatsu
Shonan Bellmare,Takuya Muraoka
Shonan Bellmare,Tomohiko Murayama
Shonan Bellmare,Yusuke Murayama
Shonan Bellmare,Ryota Nagaki
Shonan Bellmare,Genki Nagasato
Shonan Bellmare,Hiroaki Nagashima
Shonan Bellmare,Ryota Nagata
Shonan Bellmare,Hiroto Nakagawa
Shonan Bellmare,Takanori Nakajima
Shonan Bellmare,Kosuke Nakamachi
Shonan Bellmare,Yuya Nakamura
Shonan Bellmare,Hidetoshi Nakata
Shonan Bellmare,Hitoshi Nakata
Shonan Bellmare,Genki Nakayama
Shonan Bellmare,Koji Nakazato
Shonan Bellmare,Akira Narahashi
Shonan Bellmare,Yuta Narawa
Shonan Bellmare,Yoshihiro Natsuka
Shonan Bellmare,Abdul Naza Alhassan
Shonan Bellmare,Helderson Leite Lima
Shonan Bellmare,Yohei Nishibe
Shonan Bellmare,Yoshihide Nishikawa
Shonan Bellmare,Tatsuhiro Nishimoto
Shonan Bellmare,Teppei Nishiyama
Shonan Bellmare,Ryunosuke Noda
Shonan Bellmare,Koji Noguchi
Shonan Bellmare,Mitsugu Nomura
Shonan Bellmare,Yōsuke Nozawa
Shonan Bellmare,Keijiro Ogawa
Shonan Bellmare,Masaki Ogawa
Shonan Bellmare,Yuki Ohashi
Shonan Bellmare,Kentaro Oi
Shonan Bellmare,Shohei Okada
Shonan Bellmare,Takuya Okamoto
Shonan Bellmare,Tomotaka Okamoto
Shonan Bellmare,Ryohei Okazaki
Shonan Bellmare,Jailton Nunes de Oliveira
Shonan Bellmare,Hiroyuki Omata
Shonan Bellmare,Genta Omotehara
Shonan Bellmare,Tadateru Omoto
Shonan Bellmare,Kazunari Ono
Shonan Bellmare,Tomoyoshi Ono
Shonan Bellmare,Ángel Ortiz
Shonan Bellmare,Hirokazu Ota
Shonan Bellmare,Yohei Otake
Shonan Bellmare,Shuhei Otsuki
Shonan Bellmare,Shunsuke Oyama
Shonan Bellmare,Yuki Ozawa
Shonan Bellmare,Ever Palacios
Shonan Bellmare,Vitaliy Parakhnevych
Shonan Bellmare,Park Kyung-hwan
Shonan Bellmare,Park Tae-hwan
Shonan Bellmare,Wagner Pereira Cardozo
Shonan Bellmare,Pita
Shonan Bellmare,Thiago Quirino
Shonan Bellmare,Hámilton Ricard
Shonan Bellmare,Ricardo Souza Silva
Shonan Bellmare,Stevica Ristić
Shonan Bellmare,Goran Rubil
Shonan Bellmare,Nobuhiro Sadatomi
Shonan Bellmare,Mitsuki Saito
Shonan Bellmare,Toshihide Saito
Shonan Bellmare,Keisuke Saka
Shonan Bellmare,Hiroshi Sakai
Shonan Bellmare,Ryo Sakai
Shonan Bellmare,Koji Sakamoto
Shonan Bellmare,Hiroyuki Sakashita
Shonan Bellmare,Akihiro Sakata
Shonan Bellmare,Daniel Sanabria
Shonan Bellmare,Yuya Sano
Shonan Bellmare,Rafael dos Santos Franciscatti
Shonan Bellmare,Erivaldo Antonio Saraiva
Shonan Bellmare,Hitoshi Sasaki
Shonan Bellmare,Ryuta Sasaki
Shonan Bellmare,Yusuke Sato
Shonan Bellmare,Koji Seki
Shonan Bellmare,Sosuke Shibata
Shonan Bellmare,Tsuyoshi Shimamura
Shonan Bellmare,Takeshi Shimizu
Shonan Bellmare,Hokuto Shimoda
Shonan Bellmare,Masahiro Shimoda
Shonan Bellmare,Tomi Shimomura
Shonan Bellmare,Katsuyoshi Shinto
Shonan Bellmare,Hiroyuki Shirai
Shonan Bellmare,Kosuke Shirai
Shonan Bellmare,Eder Silva Ferreira
Shonan Bellmare,Kleber Rogerio do Carmo Silva
Shonan Bellmare,Nivaldo Lourenço da Silva
Shonan Bellmare,Reinaldo Vicente Simão
Shonan Bellmare,Song Han-ki
Shonan Bellmare,Tsutomu Sonobe
Shonan Bellmare,Yasuharu Sorimachi
Shonan Bellmare,Alen Stevanović
Shonan Bellmare,Kosuke Suda
Shonan Bellmare,Daisuke Sudo
Shonan Bellmare,Takuma Sugano
Shonan Bellmare,Kei Sugimoto
Shonan Bellmare,Daiki Sugioka
Shonan Bellmare,Jun Suzuki
Shonan Bellmare,Kentaro Suzuki
Shonan Bellmare,Kunitomo Suzuki
Shonan Bellmare,Masahito Suzuki
Shonan Bellmare,Nobutaka Suzuki
Shonan Bellmare,Shota Suzuki
Shonan Bellmare,Shuto Suzuki
Shonan Bellmare,Toichi Suzuki
Shonan Bellmare,Yoshikazu Suzuki
Shonan Bellmare,Yutaka Tahara
Shonan Bellmare,Tetsuya Takada
Shonan Bellmare,Yasunori Takada
Shonan Bellmare,Takuya Takagi
Shonan Bellmare,Ryo Takahashi
Shonan Bellmare,Ryo Takano
Shonan Bellmare,Kaoru Takayama
Shonan Bellmare,Eijiro Takeda
Shonan Bellmare,Yoshiya Takemura
Shonan Bellmare,Kosuke Taketomi
Shonan Bellmare,Takashi Takusagawa
Shonan Bellmare,Shota Tamura
Shonan Bellmare,Yuzo Tamura
Shonan Bellmare,Kazuhiko Tanabe
Shonan Bellmare,Osamu Taninaka
Shonan Bellmare,Kazuaki Tasaka
Shonan Bellmare,Yoshito Terakawa
Shonan Bellmare,Atsushi Terui
Shonan Bellmare,Satoshi Tezuka
Shonan Bellmare,Takayoshi Toda
Shonan Bellmare,Ömer Tokaç
Shonan Bellmare,Yu Tokisaki
Shonan Bellmare,Kenichiro Tokura
Shonan Bellmare,Daiki Tomii
Shonan Bellmare,Hideaki Tominaga
Shonan Bellmare,Tatsuyuki Tomiyama
Shonan Bellmare,Daisuke Tonoike
Shonan Bellmare,Keisuke Tsuboi
Shonan Bellmare,Satoshi Tsunami
Shonan Bellmare,Toshitaka Tsurumi
Shonan Bellmare,Ryōta Tsuzuki
Shonan Bellmare,Tuto
Shonan Bellmare,Eiji Ueda
Shonan Bellmare,Shigeharu Ueki
Shonan Bellmare,Kei Uemura
Shonan Bellmare,Tetsuro Uki
Shonan Bellmare,Naoya Umeda
Shonan Bellmare,Tsukasa Umesaki
Shonan Bellmare,Osamu Umeyama
Shonan Bellmare,Hirokazu Usami
Shonan Bellmare,Kohei Usui
Shonan Bellmare,Tando Velaphi
Shonan Bellmare,Antônio Wagner de Moraes
Shonan Bellmare,Yamato Wakatsuki
Shonan Bellmare,Tomohiro Wanami
Shonan Bellmare,Junichi Watanabe
Shonan Bellmare,Mitsuo Watanabe
Shonan Bellmare,Taku Watanabe
Shonan Bellmare,Wellington Luís de Sousa
Shonan Bellmare,Weslley Smith Alves Feitosa
Shonan Bellmare,Jean Carlo Witte
Shonan Bellmare,Naoki Yamada
Shonan Bellmare,Kazuki Yamaguchi
Shonan Bellmare,Takahiro Yamaguchi
Shonan Bellmare,Fujio Yamamoto
Shonan Bellmare,Kohei Yamamoto
Shonan Bellmare,Miki Yamane
Shonan Bellmare,Izumi Yokokawa
Shonan Bellmare,Satoshi Yokoyama
Shonan Bellmare,Akihiro Yoshida
Shonan Bellmare,Ryohei Yoshihama
Shonan Bellmare,Kosuke Yoshii
Shonan Bellmare,Tomoyuki Yoshino
Shonan Bellmare,Shunichiro Zaitsu
Urawa Red Diamonds,Template:Urawa Red Diamonds squad
Urawa Red Diamonds,Toshiyuki Abe
Urawa Red Diamonds,Yuki Abe
Urawa Red Diamonds,Adiel de Oliveira Amorim
Urawa Red Diamonds,Adriano Gerlin da Silva
Urawa Red Diamonds,Takafumi Akahoshi
Urawa Red Diamonds,Tomoyasu Ando
Urawa Red Diamonds,Maurício Antônio
Urawa Red Diamonds,Takuya Aoki
Urawa Red Diamonds,Jun Aoyama
Urawa Red Diamonds,Shota Arai
Urawa Red Diamonds,Hiroki Aratani
Urawa Red Diamonds,Tetsuya Asano
Urawa Red Diamonds,Michio Ashikaga
Urawa Red Diamonds,Michael Baur
Urawa Red Diamonds,Txiki Begiristain
Urawa Red Diamonds,Uwe Bein
Urawa Red Diamonds,Basile Boli
Urawa Red Diamonds,Fábio Camilo de Brito
Urawa Red Diamonds,Guido Buchwald
Urawa Red Diamonds,Toru Chishima
Urawa Red Diamonds,Cho Kwi-jea
Urawa Red Diamonds,Kuniya Daini
Urawa Red Diamonds,Ranko Despotović
Urawa Red Diamonds,Edmílson dos Santos Silva
Urawa Red Diamonds,Edmundo
Urawa Red Diamonds,Eliézio Santos Santana
Urawa Red Diamonds,Emerson Sheik
Urawa Red Diamonds,Wataru Endo
Urawa Red Diamonds,Tetsuya Enomoto
Urawa Red Diamonds,Osvaldo Escudero
Urawa Red Diamonds,Sergio Escudero
Urawa Red Diamonds,Ewerton
Urawa Red Diamonds,Fabrício dos Santos Messias
Urawa Red Diamonds,Victor Ferreyra
Urawa Red Diamonds,Mitsunori Fujiguchi
Urawa Red Diamonds,Masahiro Fukuda
Urawa Red Diamonds,Yasushi Fukunaga
Urawa Red Diamonds,Haruki Fukushima
Urawa Red Diamonds,Gwak Kyung-keun
Urawa Red Diamonds,Mizuki Hamada
Urawa Red Diamonds,Eiji Hanayama
Urawa Red Diamonds,Hiromi Hara
Urawa Red Diamonds,Kazuki Hara
Urawa Red Diamonds,Genki Haraguchi
Urawa Red Diamonds,Harison da Silva Nery
Urawa Red Diamonds,Makoto Hasebe
Urawa Red Diamonds,Masato Hashimoto
Urawa Red Diamonds,Wataru Hashimoto
Urawa Red Diamonds,Daiki Hashioka
Urawa Red Diamonds,Koichi Hashiratani
Urawa Red Diamonds,Tomonobu Hayakawa
Urawa Red Diamonds,Yusuke Hayashi
Urawa Red Diamonds,Tadaaki Hirakawa
Urawa Red Diamonds,Osamu Hirose
Urawa Red Diamonds,Koji Homma
Urawa Red Diamonds,Takafumi Hori
Urawa Red Diamonds,Satoshi Horinouchi
Urawa Red Diamonds,Nobuyuki Hosaka
Urawa Red Diamonds,Hajime Hosogai
Urawa Red Diamonds,Ichiro Hosotani
Urawa Red Diamonds,Masami Ihara
Urawa Red Diamonds,Futoshi Ikeda
Urawa Red Diamonds,Manabu Ikeda
Urawa Red Diamonds,Nobuyasu Ikeda
Urawa Red Diamonds,Tomohiko Ikoma
Urawa Red Diamonds,Branko Ilić
Urawa Red Diamonds,Hideyuki Imakura
Urawa Red Diamonds,Takeshi Inoue
Urawa Red Diamonds,Naoki Ishihara
Urawa Red Diamonds,Toshiya Ishii
Urawa Red Diamonds,Hiromitsu Isogai
Urawa Red Diamonds,Ryotaro Ito
Urawa Red Diamonds,Takuya Iwanami
Urawa Red Diamonds,Ken Iwase
Urawa Red Diamonds,Katsuya Iwatake
Urawa Red Diamonds,Shinji Jojo
Urawa Red Diamonds,Kenichi Kaga
Urawa Red Diamonds,Masanaga Kageyama
Urawa Red Diamonds,Yōsuke Kashiwagi
Urawa Red Diamonds,Hiroshi Katayama
Urawa Red Diamonds,Mitsuo Kato
Urawa Red Diamonds,Nobuhiro Kato
Urawa Red Diamonds,Ryuji Kawai
Urawa Red Diamonds,Shinichi Kawano
Urawa Red Diamonds,Shinya Kawashima
Urawa Red Diamonds,Daisuke Kikuchi
Urawa Red Diamonds,Yoshio Kikugawa
Urawa Red Diamonds,Shiro Kikuhara
Urawa Red Diamonds,Yasuyuki Kishino
Urawa Red Diamonds,Akira Kitaguchi
Urawa Red Diamonds,Hiroyuki Kobayashi
Urawa Red Diamonds,Yōsuke Kobayashi
Urawa Red Diamonds,Junki Koike
Urawa Red Diamonds,Shuto Kojima
Urawa Red Diamonds,Yoshiaki Komai
Urawa Red Diamonds,Tetsushi Kondo
Urawa Red Diamonds,Shinzo Koroki
Urawa Red Diamonds,Andrzej Kubica
Urawa Red Diamonds,Teruaki Kurobe
Urawa Red Diamonds,Tadanari Lee
Urawa Red Diamonds,Zlatan Ljubijankić
Urawa Red Diamonds,Ľubomír Luhový
Urawa Red Diamonds,Tomoaki Makino
Urawa Red Diamonds,Seiichi Makita
Urawa Red Diamonds,Tomislav Marić
Urawa Red Diamonds,Quenten Martinus
Urawa Red Diamonds,Yoshinori Matsuda
Urawa Red Diamonds,Yasushi Matsumoto
Urawa Red Diamonds,Yusuke Matsuo
Urawa Red Diamonds,Marcelino Júnior Lopes Arruda
Urawa Red Diamonds,Miroslav Mentel
Urawa Red Diamonds,Ryuji Michiki
Urawa Red Diamonds,Akinori Mikami
Urawa Red Diamonds,Takuya Mikami
Urawa Red Diamonds,Yuzo Minami
Urawa Red Diamonds,Katsuyuki Miyazawa
Urawa Red Diamonds,Takeshi Mizuuchi
Urawa Red Diamonds,Satoru Mochizuki
Urawa Red Diamonds,Marcelo Morales
Urawa Red Diamonds,Takaji Mori
Urawa Red Diamonds,Kohei Morita
Urawa Red Diamonds,Ryota Moriwaki
Urawa Red Diamonds,Rikiya Motegi
Urawa Red Diamonds,Takeshi Motoyoshi
Urawa Red Diamonds,Yukinori Muramatsu
Urawa Red Diamonds,Ichiei Muroi
Urawa Red Diamonds,Yuki Muto
Urawa Red Diamonds,Andrew Nabbout
Urawa Red Diamonds,Yuichiro Nagai
Urawa Red Diamonds,Kazuki Nagasawa
Urawa Red Diamonds,Mitsuru Nagata
Urawa Red Diamonds,Takuya Nagata
Urawa Red Diamonds,Tadashi Nakamura
Urawa Red Diamonds,Yuya Nakamura
Urawa Red Diamonds,Takeshi Nakashima
Urawa Red Diamonds,Yusuke Nakatani
Urawa Red Diamonds,Koichi Nakazato
Urawa Red Diamonds,Yuta Nakazawa
Urawa Red Diamonds,Daisuke Nasu
Urawa Red Diamonds,Atsushi Natori
Urawa Red Diamonds,Brian Steen Nielsen
Urawa Red Diamonds,Alfred Nijhuis
Urawa Red Diamonds,Yuriy Nikiforov
Urawa Red Diamonds,Hiroshi Ninomiya
Urawa Red Diamonds,Yohei Nishibe
Urawa Red Diamonds,Shusaku Nishikawa
Urawa Red Diamonds,Takuro Nishimura
Urawa Red Diamonds,Tsutomu Nishino
Urawa Red Diamonds,Masaya Nishitani
Urawa Red Diamonds,Yoshiya Nishizawa
Urawa Red Diamonds,Koji Noda
Urawa Red Diamonds,Masaya Nozaki
Urawa Red Diamonds,Hiroshi Ochiai
Urawa Red Diamonds,Takuya Ogiwara
Urawa Red Diamonds,Toru Ojima
Urawa Red Diamonds,Kiyonobu Okajima
Urawa Red Diamonds,Takuya Okamoto
Urawa Red Diamonds,Masayuki Okano
Urawa Red Diamonds,Donizete Oliveira
Urawa Red Diamonds,Ado Onaiwu
Urawa Red Diamonds,Tadao Onishi
Urawa Red Diamonds,Shinji Ono
Urawa Red Diamonds,Kenji Oshiba
Urawa Red Diamonds,Masahiro Ota
Urawa Red Diamonds,Koki Otani
Urawa Red Diamonds,Shunsuke Oyama
Urawa Red Diamonds,Kazuo Ozaki
Urawa Red Diamonds,Alpay Özalan
Urawa Red Diamonds,Željko Petrović
Urawa Red Diamonds,Fernando Picun
Urawa Red Diamonds,Robson Ponte
Urawa Red Diamonds,Popó
Urawa Red Diamonds,Rafael Silva
Urawa Red Diamonds,Uwe Rahn
Urawa Red Diamonds,Márcio Richardes
Urawa Red Diamonds,Michael Rummenigge
Urawa Red Diamonds,Yuta Saitai
Urawa Red Diamonds,Kazuo Saito
Urawa Red Diamonds,Shota Saito
Urawa Red Diamonds,Kenji Sakaguchi
Urawa Red Diamonds,Tomoyuki Sakai
Urawa Red Diamonds,Toyofumi Sakano
Urawa Red Diamonds,Naoto Sakurai
Urawa Red Diamonds,Takashi Sambonsuge
Urawa Red Diamonds,Wilfried Sanou
Urawa Red Diamonds,Alessandro Santos
Urawa Red Diamonds,Tadashi Sasaki
Urawa Red Diamonds,Eiji Sato
Urawa Red Diamonds,Taichi Sato
Urawa Red Diamonds,Yoshiaki Sato
Urawa Red Diamonds,Hiroyuki Sawada
Urawa Red Diamonds,Hisao Sekiguchi
Urawa Red Diamonds,Kunimitsu Sekiguchi
Urawa Red Diamonds,Takahiro Sekine
Urawa Red Diamonds,Yoshinori Sembiki
Urawa Red Diamonds,Kai Shibato
Urawa Red Diamonds,Katsuyoshi Shinto
Urawa Red Diamonds,Takahito Soma
Urawa Red Diamonds,Matthew Spiranovic
Urawa Red Diamonds,Yoshimasa Suda
Urawa Red Diamonds,Kenyu Sugimoto
Urawa Red Diamonds,Koichi Sugiyama
Urawa Red Diamonds,Ryuichi Sugiyama
Urawa Red Diamonds,Masahiro Sukigara
Urawa Red Diamonds,Daisuke Suzuki
Urawa Red Diamonds,Keita Suzuki
Urawa Red Diamonds,Shingo Suzuki
Urawa Red Diamonds,Akihiro Tabata
Urawa Red Diamonds,Mitsuhisa Taguchi
Urawa Red Diamonds,Yoshinori Taguchi
Urawa Red Diamonds,Kazumi Takada
Urawa Red Diamonds,Toshiyuki Takagi
Urawa Red Diamonds,Ikuo Takahara
Urawa Red Diamonds,Naohiro Takahara
Urawa Red Diamonds,Genichi Takahashi
Urawa Red Diamonds,Norio Takahashi
Urawa Red Diamonds,Shunki Takahashi
Urawa Red Diamonds,Hiroyuki Takasaki
Urawa Red Diamonds,Kosuke Taketomi
Urawa Red Diamonds,Yuki Takita
Urawa Red Diamonds,Yu Tamura
Urawa Red Diamonds,Marcus Tulio Tanaka
Urawa Red Diamonds,Tatsuya Tanaka
Urawa Red Diamonds,Kenta Tokushige
Urawa Red Diamonds,Toninho
Urawa Red Diamonds,Marcelo Trivisonno
Urawa Red Diamonds,Keisuke Tsuboi
Urawa Red Diamonds,Hisashi Tsuchida
Urawa Red Diamonds,Masaki Tsuchihashi
Urawa Red Diamonds,Shozo Tsugitani
Urawa Red Diamonds,Shunsuke Tsutsumi
Urawa Red Diamonds,Ryōta Tsuzuki
Urawa Red Diamonds,Tuto
Urawa Red Diamonds,Hideki Uchidate
Urawa Red Diamonds,Edwin Uehara
Urawa Red Diamonds,Tomoya Ugajin
Urawa Red Diamonds,Naoya Umeda
Urawa Red Diamonds,Tsukasa Umesaki
Urawa Red Diamonds,Washington
Urawa Red Diamonds,Atsuo Watanabe
Urawa Red Diamonds,Takamasa Watanabe
Urawa Red Diamonds,Shinya Yajima
Urawa Red Diamonds,Naoki Yamada
Urawa Red Diamonds,Nobuhisa Yamada
Urawa Red Diamonds,Norihiro Yamagishi
Urawa Red Diamonds,Satoshi Yamaguchi
Urawa Red Diamonds,Fujio Yamamoto
Urawa Red Diamonds,Ryosuke Yamanaka
Urawa Red Diamonds,Koji Yamase
Urawa Red Diamonds,Makoto Yamazaki
Urawa Red Diamonds,Kenzo Yokoyama
Urawa Red Diamonds,Takuya Yokoyama
Urawa Red Diamonds,Yasushi Yoshida
Urawa Red Diamonds,Tomoyuki Yoshino
Urawa Red Diamonds,Koya Yuruki
Urawa Red Diamonds,Giuseppe Zappella
Urawa Red Diamonds,Ned Zelic
Vissel Kobe,Template:Vissel Kobe squad
Vissel Kobe,Kensaku Abe
Vissel Kobe,Yuta Abe
Vissel Kobe,Daisuke Aono
Vissel Kobe,Koji Arimura
Vissel Kobe,Koki Arita
Vissel Kobe,Ataliba
Vissel Kobe,Hiroki Azuma
Vissel Kobe,Kenji Baba
Vissel Kobe,Bae Chun-suk
