team,player
AC Milan,George Weah
AC Milan,Taribo West
AC Milan,Ray Wilkins
AC Milan,Mario Yepes
AC Milan,Cristian Zaccardo
AC Milan,Francesco Zagatti
AC Milan,Gianluca Zambrotta
AC Milan,Niccolò Zanellato
AC Milan,Gianluca Zanetti
AC Milan,Francesco Zanoncelli
AC Milan,Cristián Zapata
AC Milan,Giuseppe Zappella
AC Milan,Vincenzo Zazzaro
AC Milan,Luciano Zecchini
AC Milan,Cristian Zenoni
AC Milan,Christian Ziege
AC Milan,Giulio Zignoli
AC Milan,Gianmarco Zigoni
AC Milan,József Zilisy
AC Milan,Mario Zorzan
AC Milan,Raul Zucchetti
SSC Napoli,Beniamino Abate
SSC Napoli,Ignazio Abate
SSC Napoli,Alessandro Abbondanza
SSC Napoli,Rabiu Afolabi
SSC Napoli,Alfredo Aglietti
SSC Napoli,Andrea Agostinelli
SSC Napoli,Massimo Agostini
SSC Napoli,Raúl Albiol
SSC Napoli,Alemão
SSC Napoli,Giuseppe Alessi
SSC Napoli,Allan
SSC Napoli,Massimiliano Allegri
SSC Napoli,José Altafini
SSC Napoli,Amedeo Amadei
SSC Napoli,Amauri
SSC Napoli,Massimiliano Ammendola
SSC Napoli,Nicolás Amodio
SSC Napoli,Roberto Amodio
SSC Napoli,Nicola Amoruso
SSC Napoli,Armando Anastasio
SSC Napoli,Michele Andreolo
SSC Napoli,Mariano Andújar
SSC Napoli,Aziz Ansah
SSC Napoli,Pietro Arcari
SSC Napoli,Dionisio Arce
SSC Napoli,Pablo Armero
SSC Napoli,Salvatore Aronica
SSC Napoli,Aljoša Asanović
SSC Napoli,Antonino Asta
SSC Napoli,Mario Astorri
SSC Napoli,Roberto Ayala
SSC Napoli,Antonio Bacchetti
SSC Napoli,Dario Baccin
SSC Napoli,Roberto Badiani
SSC Napoli,Salvatore Bagni
SSC Napoli,Francesco Baiano
SSC Napoli,Francesco Baldini
SSC Napoli,Paolo Barison
SSC Napoli,Davide Bariti
SSC Napoli,Vic Barney
SSC Napoli,Marco Baroni
SSC Napoli,Evaristo Barrera
SSC Napoli,Abdallah Basit
SSC Napoli,Gastone Bean
SSC Napoli,Valon Behrami
SSC Napoli,Emanuele Belardi
SSC Napoli,Claudio Bellucci
SSC Napoli,Mauro Bellugi
SSC Napoli,Oreste Benatti
SSC Napoli,Vincenzo Bernardo
SSC Napoli,Andrea Bernini
SSC Napoli,Emanuele Berrettoni
SSC Napoli,Daniel Bertoni
SSC Napoli,Piero Betello
SSC Napoli,Beto
SSC Napoli,Giovanni Bia
SSC Napoli,Carlo Biagi
SSC Napoli,Ottavio Bianchi
SSC Napoli,Alfredo Bifulco
SSC Napoli,Emiliano Bigica
SSC Napoli,Tebaldo Bigliardi
SSC Napoli,Alberto Bigon
SSC Napoli,Laurent Blanc
SSC Napoli,Antonio Blasevich
SSC Napoli,Manuele Blasi
SSC Napoli,Giacomo Blason
SSC Napoli,Antonio Bocchetti
SSC Napoli,Alain Boghossian
SSC Napoli,Mariano Bogliacino
SSC Napoli,Simone Boldini
SSC Napoli,Mauro Bonomi
SSC Napoli,Simone Bonomi
SSC Napoli,Roberto Bordin
SSC Napoli,Felice Borel
SSC Napoli,Dario Bova
SSC Napoli,Giorgio Braglia
SSC Napoli,Giorgio Bresciani
SSC Napoli,Andrea Briotti
SSC Napoli,Miguel Britos
SSC Napoli,Pierluigi Brivio
SSC Napoli,Salvatore Bruno
SSC Napoli,Giuseppe Bruscolotti
SSC Napoli,Cristian Bucchi
SSC Napoli,Luca Bucci
SSC Napoli,Antonio Bucciarelli
SSC Napoli,Ottavio Bugatti
SSC Napoli,Tarcisio Burgnich
SSC Napoli,Ruben Buriani
SSC Napoli,Umberto Busani
SSC Napoli,Carlo Buscaglia
SSC Napoli,Renato Buso
SSC Napoli,Nicola Caccia
SSC Napoli,Caio Ribeiro
SSC Napoli,Emanuele Calaiò
SSC Napoli,José Luis Calderón
SSC Napoli,José Callejón
SSC Napoli,Hugo Campagnaro
SSC Napoli,Fabio Cannavaro
SSC Napoli,Paolo Cannavaro
SSC Napoli,Marco Capparella
SSC Napoli,Antonio Carannante
SSC Napoli,Angelo Carbone
SSC Napoli,Benito Carbone
SSC Napoli,Carlo Carcano
SSC Napoli,Careca
SSC Napoli,Carlos Vinícius
SSC Napoli,Pietro Carmignani
SSC Napoli,Andrea Carnevale
SSC Napoli,Massimo Carrera
SSC Napoli,Giuseppe Casari
SSC Napoli,Domenico Caso
SSC Napoli,Luciano Castellini
SSC Napoli,Tarcisio Catanese
SSC Napoli,Letterio Catapano
SSC Napoli,Sauro Catellani
SSC Napoli,Edinson Cavani
SSC Napoli,Giuseppe Cavanna
SSC Napoli,Costanzo Celestini
SSC Napoli,Daniele Celiento
SSC Napoli,Nathaniel Chalobah
SSC Napoli,Cristian Gabriel Chávez
SSC Napoli,Luciano Chiarugi
SSC Napoli,Vlad Chiricheș
SSC Napoli,Camillo Ciano
SSC Napoli,Amato Ciciretti
SSC Napoli,Luca Cigarini
SSC Napoli,Angelo Cimadomo
SSC Napoli,Sergio Clerici
SSC Napoli,Enrico Colombari
SSC Napoli,Roberto Colombo
SSC Napoli,Francesco Colonnese
SSC Napoli,Luciano Comaschi
SSC Napoli,Luigi Consonni
SSC Napoli,Mirko Conte
SSC Napoli,Nikita Contini Baranovsky
SSC Napoli,Matteo Contini
SSC Napoli,Ferdinando Coppola
SSC Napoli,Eugenio Corini
SSC Napoli,Karl Corneliusson
SSC Napoli,Giancarlo Corradini
SSC Napoli,Bertrand Crasson
SSC Napoli,Emílson Cribari
SSC Napoli,Massimo Crippa
SSC Napoli,Diamante Crispino
SSC Napoli,Domenico Cristiano
SSC Napoli,André Cruz
SSC Napoli,Andrea Cupi
SSC Napoli,Aniello Cutolo
SSC Napoli,Mario Cvitanović
SSC Napoli,Maurizio D'Angelo
SSC Napoli,Mario Da Pozzo
SSC Napoli,Vittorio Dagianti
SSC Napoli,Daniele Daino
SSC Napoli,Paolo Dal Fiume
SSC Napoli,Samuele Dalla Bona
SSC Napoli,Oscar Damiani
SSC Napoli,Jesús Dátolo
SSC Napoli,Pietro De Giorgio
SSC Napoli,Jonathan de Guzmán
SSC Napoli,Fernando De Napoli
SSC Napoli,Gaetano De Rosa
SSC Napoli,Gianni De Rosa
SSC Napoli,Morgan De Sanctis
SSC Napoli,Walter De Vecchi
SSC Napoli,Roberto De Zerbi
SSC Napoli,Alessandro Del Grosso
SSC Napoli,Emanuele Del Vecchio
SSC Napoli,Germán Denis
SSC Napoli,Jacopo Dezi
SSC Napoli,Dante Di Benedetti
SSC Napoli,Paolo Di Canio
SSC Napoli,Raffaele Di Fusco
SSC Napoli,Francesco Di Gennaro
SSC Napoli,Beniamino Di Giacomo
SSC Napoli,Giovanni Di Lorenzo
SSC Napoli,Arturo Di Napoli
SSC Napoli,Nunzio Di Roberto
SSC Napoli,Giorgio Di Vicino
SSC Napoli,Amadou Diawara
SSC Napoli,Ramón Díaz
SSC Napoli,Davide Dionigi
SSC Napoli,Dirceu
SSC Napoli,Toni Doblas
SSC Napoli,Maurizio Domizzi
SSC Napoli,Marco Donadel
SSC Napoli,Daniele Donnarumma
SSC Napoli,Andrea Dossena
SSC Napoli,Nicolao Dumitru
SSC Napoli,Blerim Džemaili
SSC Napoli,Edmundo
SSC Napoli,Elif Elmas
SSC Napoli,Flavio Emoli
SSC Napoli,Gennaro Esposito
SSC Napoli,Massimiliano Esposito
SSC Napoli,Salvatore Esposito
SSC Napoli,Fabián Ruiz
SSC Napoli,Fábio César Montezine
SSC Napoli,Giovanni Fanello
SSC Napoli,Maximiliano Faotto
SSC Napoli,Jarbas Faustinho
SSC Napoli,Dino Fava
SSC Napoli,Federico Fernández
SSC Napoli,Marco Ferrante
SSC Napoli,Antonio Ferrara
SSC Napoli,Ciro Ferrara
SSC Napoli,Nicola Ferrara
SSC Napoli,Claudio Ferrarese
SSC Napoli,Moreno Ferrario
SSC Napoli,Pietro Ferraris
SSC Napoli,Demetrius Ferreira
SSC Napoli,Ignacio Fideleff
SSC Napoli,Roberto Filippi
SSC Napoli,Antonio Floro Flores
SSC Napoli,Daniel Fonseca
SSC Napoli,Alberto Fontana
SSC Napoli,Domenico Fontana
SSC Napoli,Gaetano Fontana
SSC Napoli,Giuseppe Fornito
SSC Napoli,Gianluca Francesconi
SSC Napoli,Giovanni Francini
SSC Napoli,Achille Fraschini
SSC Napoli,Salvatore Fresi
SSC Napoli,Luca Fusi
SSC Napoli,Manolo Gabbiadini
SSC Napoli,Gabriel
SSC Napoli,Gianluca Gaetano
SSC Napoli,Luciano Galletti
SSC Napoli,Giovanni Galli
SSC Napoli,Alessandro Gamberini
SSC Napoli,Walter Gargano
SSC Napoli,György Garics
SSC Napoli,Bruno Garzena
SSC Napoli,Fabio Gatti
SSC Napoli,Mauro Gatti
SSC Napoli,Carmine Gautieri
SSC Napoli,Andrea Gaveglia
SSC Napoli,Gian Piero Ghio
SSC Napoli,Faouzi Ghoulam
SSC Napoli,Emanuele Giaccherini
SSC Napoli,Matteo Gianello
SSC Napoli,Giuseppe Giannini
SSC Napoli,Luca Giannone
SSC Napoli,Bruno Giordano
SSC Napoli,David Giubilato
SSC Napoli,Giuliano Giuliani
SSC Napoli,Eddy Gnahoré
SSC Napoli,Roberto Goretti
SSC Napoli,Mattia Graffiedi
SSC Napoli,Raffaele Gragnaniello
SSC Napoli,Bruno Gramaglia
SSC Napoli,Antonio Granata
SSC Napoli,Guido Gratton
SSC Napoli,Gianluca Grava
SSC Napoli,Gaetano Grieco
SSC Napoli,Gabriele Grossi
SSC Napoli,Aristide Guarneri
SSC Napoli,Kurt Hamrin
SSC Napoli,Marek Hamšík
SSC Napoli,Henrique
SSC Napoli,Gonzalo Higuaín
SSC Napoli,Erwin Hoffer
SSC Napoli,Claudio Husaín
SSC Napoli,Elseid Hysaj
SSC Napoli,Gennaro Iezzo
SSC Napoli,Giovanni Ignoffo
SSC Napoli,Carmelo Imbriani
SSC Napoli,Giuseppe Incocciati
SSC Napoli,Roberto Inglese
SSC Napoli,Gökhan Inler
SSC Napoli,Paulo Innocenti
SSC Napoli,Lorenzo Insigne
SSC Napoli,Roberto Insigne
SSC Napoli,Paolo Jacobini
SSC Napoli,Marek Jankulovski
SSC Napoli,Hasse Jeppson
SSC Napoli,Jorginho
SSC Napoli,Antonio Juliano
SSC Napoli,Omar El Kaddouri
SSC Napoli,Youssouf Kamara
SSC Napoli,Orestis Karnezis
SSC Napoli,Jean Romaric Kevin Koffi
SSC Napoli,Kalidou Koulibaly
SSC Napoli,Ruud Krol
SSC Napoli,Naim Kryeziu
SSC Napoli,Luca Lacrimini
SSC Napoli,Giuliano Laezza
SSC Napoli,Spartaco Landini
SSC Napoli,Igor Łasicki
SSC Napoli,Ezequiel Lavezzi
SSC Napoli,Leandrinho
SSC Napoli,Leandro Guerreiro
SSC Napoli,Franco Lerda
SSC Napoli,Frank Liivak
SSC Napoli,Fernando Llorente
SSC Napoli,Stefano Lombardi
SSC Napoli,Raffaele Longo
SSC Napoli,David López
SSC Napoli,Giovanni Lopez
SSC Napoli,Hirving Lozano
SSC Napoli,Cristiano Lucarelli
SSC Napoli,Sebastiano Luperto
SSC Napoli,Gianluca Luppi
SSC Napoli,Riza Lushta
SSC Napoli,Luca Luzardi
SSC Napoli,Zinédine Machach
SSC Napoli,Massimiliano Maddaloni
SSC Napoli,Christian Maggio
SSC Napoli,Raffaele Maiello
SSC Napoli,Nikola Maksimović
SSC Napoli,Luigi Malafronte
SSC Napoli,Kévin Malcuit
SSC Napoli,Rubén Maldonado
SSC Napoli,Francesco Mancini
SSC Napoli,Nicola Mancino
SSC Napoli,Emanuele Manitta
SSC Napoli,Daniele Mannini
SSC Napoli,Petar Manola
SSC Napoli,Kostas Manolas
SSC Napoli,Diego Maradona
SSC Napoli,Luciano Marangon
SSC Napoli,Dario Marcolin
SSC Napoli,Amos Mariani
SSC Napoli,Giorgio Mariani
SSC Napoli,Andrew Marie-Sainte
SSC Napoli,Mário Rui
SSC Napoli,Gonzalo Martínez
SSC Napoli,Giuseppe Mascara
SSC Napoli,Natale Masera
SSC Napoli,Giuseppe Massa
SSC Napoli,Salvatore Matrecano
SSC Napoli,Matuzalém
SSC Napoli,Massimo Mauro
SSC Napoli,Romeo Menti
SSC Napoli,Umberto Menti
SSC Napoli,Alex Meret
SSC Napoli,Dries Mertens
SSC Napoli,Giandomenico Mesto
SSC Napoli,Salvatore Miceli
SSC Napoli,Romano Micelli
SSC Napoli,Michu
SSC Napoli,Marcello Mihalich
SSC Napoli,Mauro Milanese
SSC Napoli,Hrvoje Milić
SSC Napoli,Arkadiusz Milik
SSC Napoli,Leslie Minter
SSC Napoli,Gennaro Monaco
SSC Napoli,Luca Mondini
SSC Napoli,Vincenzo Montefusco
SSC Napoli,Francesco Montervino
SSC Napoli,Nicola Mora
SSC Napoli,Francesco Moriero
SSC Napoli,Sergio Morin
SSC Napoli,Stelio Nardin
SSC Napoli,Maurizio Nassi
SSC Napoli,Nicolás Navarro
SSC Napoli,Alfonso Negro
SSC Napoli,Sebastiano Nela
SSC Napoli,Maurizio Neri
SSC Napoli,Enrico Nicolini
SSC Napoli,Nicolò Nicolosi
SSC Napoli,Harald Nielsen
SSC Napoli,Steinar Nilsen
SSC Napoli,Soma Novothny
SSC Napoli,Massimo Oddo
SSC Napoli,Renato Olive
SSC Napoli,Andrea Orlandini
SSC Napoli,Alberto Orlando
SSC Napoli,David Ospina
SSC Napoli,Adam Ounas
SSC Napoli,Michele Padovano
SSC Napoli,Gianni Paladini
SSC Napoli,Massimo Palanca
SSC Napoli,Giuseppe Palma
SSC Napoli,Luca Palmiero
SSC Napoli,Carmine Palumbo
SSC Napoli,Luigi Panarelli
SSC Napoli,Goran Pandev
SSC Napoli,Gabriele Paonessa
SSC Napoli,Paquito
SSC Napoli,Angelo Paradiso
SSC Napoli,Fausto Pari
SSC Napoli,Dario Passoni
SSC Napoli,Leonardo Pavoletti
SSC Napoli,Carlos Pavón
SSC Napoli,Michele Pazienza
SSC Napoli,Fabio Pecchia
SSC Napoli,Eraldo Pecci
SSC Napoli,Reynald Pedros
SSC Napoli,Domenico Penzo
SSC Napoli,Rosario Pergolizzi
SSC Napoli,Marko Perović
SSC Napoli,Bruno Pesaola
SSC Napoli,Emanuele Pesaresi
SSC Napoli,Piá
SSC Napoli,Achille Piccini
SSC Napoli,Livio Pin
SSC Napoli,Mauricio Pineda
SSC Napoli,Gino Pivatelli
SSC Napoli,Fausto Pizzi
SSC Napoli,Luigi Pogliana
SSC Napoli,Roberto Policano
SSC Napoli,Walter Pontel
SSC Napoli,Daniele Portanova
SSC Napoli,Celso Posio
SSC Napoli,Nicola Pozzi
SSC Napoli,Adelmo Prenna
SSC Napoli,Mario Pretto
SSC Napoli,Mario Prezioso
SSC Napoli,Stefano Procida
SSC Napoli,Igor Protti
SSC Napoli,William Prunier
SSC Napoli,Vittorio Pusceddu
SSC Napoli,Marco Quadrini
SSC Napoli,Fabio Quagliarella
SSC Napoli,Carlo Alberto Quario
SSC Napoli,Facundo Hernán Quiroga
SSC Napoli,Josip Radošević
SSC Napoli,Rafael Cabral
SSC Napoli,Alfredo Ragona
SSC Napoli,Massimo Rastelli
SSC Napoli,Vasco Regini
SSC Napoli,Pepe Reina
SSC Napoli,Leandro Remondini
SSC Napoli,Olivier Renard
SSC Napoli,Alessandro Renica
SSC Napoli,Anthony Réveillère
SSC Napoli,Leandro Rinaudo
SSC Napoli,Freddy Rincón
SSC Napoli,Enrico Rivolta
SSC Napoli,Anselmo Robbiati
SSC Napoli,Nereo Rocco
SSC Napoli,Marko Rog
SSC Napoli,Rolando
SSC Napoli,Francesco Romano
SSC Napoli,Tommaso Romito
SSC Napoli,Pierluigi Ronzon
SSC Napoli,Humberto Rosa
SSC Napoli,Antonio Rosati
SSC Napoli,Gino Rossetti
SSC Napoli,Fabio Rossitto
SSC Napoli,Víctor Ruiz
SSC Napoli,Erminio Rullo
SSC Napoli,Salvatore Russo
SSC Napoli,Andrea Russotto
SSC Napoli,Abdelilah Saber
SSC Napoli,Claudio Sala
SSC Napoli,Attila Sallustro
SSC Napoli,Raffaele Sansone
SSC Napoli,Fabiano Santacroce
SSC Napoli,Mario Santana
SSC Napoli,Antonino Saviano
SSC Napoli,Mirko Savini
SSC Napoli,Alberto Savino
SSC Napoli,Gianluca Savoldi
SSC Napoli,Giuseppe Savoldi
SSC Napoli,Gennaro Scarlato
SSC Napoli,Roberto Scarnecchia
SSC Napoli,Stefan Schwoch
SSC Napoli,Arnaldo Sentimenti
SSC Napoli,Luigi Sepe
SSC Napoli,Raffaele Sergio
SSC Napoli,David Sesa
SSC Napoli,Ferdinando Sforzini
SSC Napoli,Vincenzo Sgambato
SSC Napoli,Igor Shalimov
SSC Napoli,Andrea Silenzi
SSC Napoli,Simone Simeri
SSC Napoli,Luigi Simoni
SSC Napoli,Omar Sívori
SSC Napoli,Sean Sogliano
SSC Napoli,Adolfo Sormani
SSC Napoli,Angelo Sormani
SSC Napoli,Luigi Sorrentino
SSC Napoli,José Sosa
SSC Napoli,Roberto Sosa
SSC Napoli,Angelo Spanio
SSC Napoli,Jone Spartano
SSC Napoli,Giannantonio Sperotto
SSC Napoli,Guillermo Stábile
SSC Napoli,Rolf Steiger
SSC Napoli,Roberto Stellone
SSC Napoli,Guglielmo Stendardo
SSC Napoli,Mariano Stendardo
SSC Napoli,Damir Stojak
SSC Napoli,Marco Storari
SSC Napoli,Ivan Strinić
SSC Napoli,Ivo Šuprina
SSC Napoli,Mirko Taccola
SSC Napoli,Giuseppe Taglialatela
SSC Napoli,Mariano Tansini
SSC Napoli,Massimo Tarantino
SSC Napoli,Giacomo Tedesco
SSC Napoli,Antonio Telari
SSC Napoli,Claudio Terzi
SSC Napoli,Attilio Tesser
SSC Napoli,Jonas Thern
SSC Napoli,Paolo Todeschini
SSC Napoli,Robson Toledo
SSC Napoli,Ugo Tomeazzi
SSC Napoli,Lorenzo Tonelli
SSC Napoli,Vittorio Tosto
SSC Napoli,Armando Tre Re
SSC Napoli,Gianluca Triuzzi
SSC Napoli,Emanuele Troise
SSC Napoli,Gaetano Troja
SSC Napoli,Ivano Trotta
SSC Napoli,Marcello Trotta
SSC Napoli,Egidio Turchi
SSC Napoli,Francesco Turrini
SSC Napoli,Gennaro Tutino
SSC Napoli,Bruno Uvini
SSC Napoli,Mirko Valdifiori
SSC Napoli,Eduardo Vargas
SSC Napoli,Massimiliano Varricchio
SSC Napoli,Giovanni Vavassori
SSC Napoli,Giorgio Venturin
SSC Napoli,Simone Verdi
SSC Napoli,José Luís Vidigal
SSC Napoli,Max Vieri
SSC Napoli,Claudio Vinazzani
SSC Napoli,Giovanni Vincenzi
SSC Napoli,Luís Vinício
SSC Napoli,Fabio Virgili
SSC Napoli,Umberto Visentin
SSC Napoli,Luigi Vitale
SSC Napoli,Antonio Vojak
SSC Napoli,Oliviero Vojak
SSC Napoli,Carlos Volante
SSC Napoli,Giuseppe Volpecina
SSC Napoli,Hassan Yebda
SSC Napoli,Amin Younes
SSC Napoli,Marcelo Zalayeta
SSC Napoli,Marco Zamboni
SSC Napoli,Nicola Zanini
SSC Napoli,Duván Zapata
SSC Napoli,Alessio Zerbin
SSC Napoli,Piotr Zieliński
SSC Napoli,Dino Zoff
SSC Napoli,Gianfranco Zola
SSC Napoli,Juan Camilo Zúñiga
Parma Calcio 1913,Daniele Abbracciante
Parma Calcio 1913,Afriyie Acquah
Parma Calcio 1913,Adaílton
Parma Calcio 1913,Bright Addae
Parma Calcio 1913,Davide Adorni
Parma Calcio 1913,Lorenzo Adorni
Parma Calcio 1913,Adriano
Parma Calcio 1913,Massimo Agostini
Parma Calcio 1913,Jorman Aguilar
Parma Calcio 1913,Aldo Aimi
Parma Calcio 1913,Fabrizio Alastra
Parma Calcio 1913,Fabio Albinelli
Parma Calcio 1913,Alex
Parma Calcio 1913,Walter Allievi
Parma Calcio 1913,Matías Almeyda
Parma Calcio 1913,Bruno Alves
Parma Calcio 1913,Amaral
Parma Calcio 1913,Amauri
Parma Calcio 1913,Marco Amelia
Parma Calcio 1913,Márcio Amoroso
Parma Calcio 1913,Nicola Amoruso
Parma Calcio 1913,Álvaro Ampuero
Parma Calcio 1913,Francesco Anacoura
Parma Calcio 1913,Armando Anastasio
Parma Calcio 1913,Carlo Ancelotti
Parma Calcio 1913,Ângelo Mariano de Almeida
Parma Calcio 1913,Luca Antonelli
Parma Calcio 1913,Juan Antonio
Parma Calcio 1913,Luigi Apolloni
Parma Calcio 1913,Stephen Appiah
Parma Calcio 1913,Giovanni Arioli
Parma Calcio 1913,Manuel Arteaga
Parma Calcio 1913,Faustino Asprilla
Parma Calcio 1913,Pietro Baccolo
Parma Calcio 1913,Jonathan Bachini
Parma Calcio 1913,Dino Baggio
Parma Calcio 1913,Francesco Baiano
Parma Calcio 1913,Pavol Bajza
Parma Calcio 1913,Abel Balbo
Parma Calcio 1913,Mousa Balla Sowe
Parma Calcio 1913,David Balleri
Parma Calcio 1913,Marco Ballotta
Parma Calcio 1913,Elvio Banchero
Parma Calcio 1913,Yves Baraye
Parma Calcio 1913,Massimo Barbuti
Parma Calcio 1913,Antonino Barillà
Parma Calcio 1913,Simone Barone
Parma Calcio 1913,Simone Basso
Parma Calcio 1913,Alessandro Bastoni
Parma Calcio 1913,Yves Benoit Bationo
Parma Calcio 1913,Daniele Bazzoffia
Parma Calcio 1913,Paolo Beatrizzotti
Parma Calcio 1913,Ishak Belfodil
Parma Calcio 1913,Mirko Bellodi
Parma Calcio 1913,Yohan Benalouane
Parma Calcio 1913,Antonio Benarrivo
Parma Calcio 1913,Maikol Benassi
Parma Calcio 1913,Angelo Bencivenga
Parma Calcio 1913,Silvano Benedetti
Parma Calcio 1913,Michele Bentoglio
Parma Calcio 1913,Luca Berardocco
Parma Calcio 1913,Alessandro Bernardini
Parma Calcio 1913,Daniele Bernasconi
Parma Calcio 1913,Alessandro Berselli
Parma Calcio 1913,Gianluca Berti
Parma Calcio 1913,Nicola Berti
Parma Calcio 1913,Sergio Berti
Parma Calcio 1913,Riccardo Bertozzi
Parma Calcio 1913,Stefano Bettarini
Parma Calcio 1913,Giovanni Bia
Parma Calcio 1913,Jonathan Biabiany
Parma Calcio 1913,Walter Bianchi
Parma Calcio 1913,Mauro Bicicli
Parma Calcio 1913,Soufiane Bidaoui
Parma Calcio 1913,Roberto Biffi
Parma Calcio 1913,Manuele Blasi
Parma Calcio 1913,Jesper Blomqvist
Parma Calcio 1913,Antonio Bocchetti
Parma Calcio 1913,Alain Boghossian
Parma Calcio 1913,Valeri Bojinov
Parma Calcio 1913,Jorge Bolaño
Parma Calcio 1913,Giovanni Bolzoni
Parma Calcio 1913,Emiliano Bonazzoli
Parma Calcio 1913,Fabio Bonci
Parma Calcio 1913,Daniele Bonera
Parma Calcio 1913,Lamberto Boranga
Parma Calcio 1913,Roberto Bordin
Parma Calcio 1913,Paolo Borelli
Parma Calcio 1913,Fabio Borini
Parma Calcio 1913,Mario Bortolazzi
Parma Calcio 1913,Cesare Bovo
Parma Calcio 1913,Massimo Brambilla
Parma Calcio 1913,Marco Branca
Parma Calcio 1913,Gonçalo Brandão
Parma Calcio 1913,Daniel Bravo
Parma Calcio 1913,Roberto Breda
Parma Calcio 1913,Mark Bresciano
Parma Calcio 1913,Matteo Brighi
Parma Calcio 1913,Jérémie Broh
Parma Calcio 1913,Tomas Brolin
Parma Calcio 1913,William Bronzoni
Parma Calcio 1913,Gastón Brugman
Parma Calcio 1913,Simone Bruni
Parma Calcio 1913,Luca Bucci
Parma Calcio 1913,Igor Budan
Parma Calcio 1913,Alessandro Budel
Parma Calcio 1913,Gianluigi Buffon
Parma Calcio 1913,Ivan Cacchioli
Parma Calcio 1913,Emanuele Calaiò
Parma Calcio 1913,Toni Calvo
Parma Calcio 1913,Ibrahima Camara
Parma Calcio 1913,Leandro Campagna
Parma Calcio 1913,Antonio Candreva
Parma Calcio 1913,Michele Canini
Parma Calcio 1913,Fabio Cannavaro
Parma Calcio 1913,Paolo Cannavaro
Parma Calcio 1913,Riccardo Capogna
Parma Calcio 1913,Benito Carbone
Parma Calcio 1913,Amedeo Carboni
Parma Calcio 1913,Giuseppe Cardone
Parma Calcio 1913,Lorenzo Carotti
Parma Calcio 1913,Franco Carrera
Parma Calcio 1913,Giuseppe Carriero
Parma Calcio 1913,Andrea Casarini
Parma Calcio 1913,Walter Casaroli
Parma Calcio 1913,Riccardo Casini
Parma Calcio 1913,Daniele Casiraghi
Parma Calcio 1913,Mattia Cassani
Parma Calcio 1913,Antonio Cassano
Parma Calcio 1913,Marcello Castellini
Parma Calcio 1913,Paolo Castellini
Parma Calcio 1913,Fabio Catacchini
Parma Calcio 1913,Giovanbattista Catalano
Parma Calcio 1913,Tarcisio Catanese
Parma Calcio 1913,Sauro Catellani
Parma Calcio 1913,Uroš Celcer
Parma Calcio 1913,Luca Ceppitelli
Parma Calcio 1913,Fabio Ceravolo
Parma Calcio 1913,Alberto Cerri
Parma Calcio 1913,Giovanni Cervone
Parma Calcio 1913,Roberto Cesati
Parma Calcio 1913,Francesco Checcucci
Parma Calcio 1913,Giacomo Chiazzolino
Parma Calcio 1913,Raman Chibsah
Parma Calcio 1913,Enrico Chiesa
Parma Calcio 1913,Cosimo Chiricò
Parma Calcio 1913,Camillo Ciano
Parma Calcio 1913,Maurizio Ciaramitaro
Parma Calcio 1913,Amato Ciciretti
Parma Calcio 1913,Luca Cigarini
Parma Calcio 1913,Matteo Cincilla
Parma Calcio 1913,Mauro Cioffi
Parma Calcio 1913,Gianfranco Circati
Parma Calcio 1913,Domenico Citro
Parma Calcio 1913,Ivo Cocconi
Parma Calcio 1913,Riccardo Cocuzza
Parma Calcio 1913,Andrea Coda
Parma Calcio 1913,Massimo Coda
Parma Calcio 1913,Roberto Colacone
Parma Calcio 1913,Ferdinand Coly
Parma Calcio 1913,Mohamed Coly
Parma Calcio 1913,Sérgio Conceição
Parma Calcio 1913,Matteo Contini
Parma Calcio 1913,Manuel Coppola
Parma Calcio 1913,Francesco Corapi
Parma Calcio 1913,Alex Cordaz
Parma Calcio 1913,Nicolás Córdova
Parma Calcio 1913,Andreas Cornelius
Parma Calcio 1913,Bernardo Corradi
Parma Calcio 1913,Andrea Costa
Parma Calcio 1913,Fernando Couto
Parma Calcio 1913,Nemanja Čović
Parma Calcio 1913,Hernán Crespo
Parma Calcio 1913,Massimo Crippa
Parma Calcio 1913,Stefano Crisci
Parma Calcio 1913,Alessio Da Cruz
Parma Calcio 1913,Stefano Cuoghi
Parma Calcio 1913,Aldo Curti
Parma Calcio 1913,Antonino D'Agostino
Parma Calcio 1913,Ousmane Dabo
Parma Calcio 1913,Diego Daldosso
Parma Calcio 1913,Vinícius Dall'Agnol
Parma Calcio 1913,Oscar Damiani
Parma Calcio 1913,Tomas Danilevičius
Parma Calcio 1913,Matteo Darmian
Parma Calcio 1913,Gianluca De Angelis
Parma Calcio 1913,Alfonso De Lucia
Parma Calcio 1913,Alessandro De Vitis
Parma Calcio 1913,Zlatko Dedić
Parma Calcio 1913,Grégoire Defrel
Parma Calcio 1913,Daniele Degano
Parma Calcio 1913,Alessandro Deiola
Parma Calcio 1913,Nicola Del Pivo
Parma Calcio 1913,Salvatore Del Sole
Parma Calcio 1913,Carlo Dell'Omodarme
Parma Calcio 1913,Cristian Dell'Orco
Parma Calcio 1913,Paolo Dellafiore
Parma Calcio 1913,Marco Delvecchio
Parma Calcio 1913,Kastriot Dermaku
Parma Calcio 1913,Daniele Dessena
Parma Calcio 1913,Jacopo Dezi
Parma Calcio 1913,Antonio Di Carlo
Parma Calcio 1913,Valerio Di Cesare
